0.0	2.8	4	3.9804	26	0.5837934998850131	9.0	-0.01316060490721548	1245	1244
0.0	2.8	16	17.3278	4	0.8060493754819381	19.0	-0.05104929216500698	4	3
0.0	2.8	64	62.4158	4	0.7977146989894227	46.0	-0.059120214531087664	1	0
0.0	2.8	256	242.5202	3	0.7937128701816495	151.0	-0.06016089490888731	1	0
0.0	2.2	4	4.9376	9	0.49431276654683287	23.0	-0.1865821461027488	1786	1785
0.0	2.2	16	15.8436	8	0.8311588021714382	45.0	-0.14519330958451077	84	83
0.0	2.2	64	62.6522	3	0.8526358950523769	126.0	-0.16106246444119837	1	0
0.0	2.2	256	247.226	3	0.8329646179855316	314.0	-0.20662418618039838	1	0
0.0	5.8	4	4.0252	21	0.680304122232261	8.0	0.4663774448392698	1351	1350
0.0	5.8	16	16.0782	384	0.761161809058365	19.0	0.12520812093497335	2	1
0.0	5.8	64	63.9496	33	0.7617296992567719	53.0	0.05559201523361436	1	0
0.0	5.8	256	257.062	7	0.7610120937931015	167.0	0.019491815838756626	1	0
0.0	5.2	4	3.9976	23	0.666376153933962	10.0	0.3733738601130232	1329	1328
0.0	5.2	16	16.0638	574	0.7632957692032877	20.0	0.12830986827928537	1	0
0.0	5.2	64	65.3296	17	0.7648679332775632	50.0	0.023312279947405392	1	0
0.0	5.2	256	255.6334	4	0.7645320503921318	164.0	0.01257586249215271	1	0
0.0	4.6	4	4.047	22	0.6614953770463491	9.0	0.20091703914819292	1266	1265
0.0	4.6	16	15.724	335	0.7693835567012945	20.0	0.04120345645555289	2	1
0.0	4.6	64	63.994	18	0.7668590821241756	48.0	0.02900275419818668	1	0
0.0	4.6	256	258.1422	4	0.7675486643361582	158.0	0.005912887698141891	1	0
0.0	4.0	4	3.974	21	0.6523075595109881	8.0	0.12268535764876937	1313	1312
0.0	4.0	16	15.9418	244	0.7747484186119835	19.0	0.043313932050616524	1	0
0.0	4.0	64	62.8862	10	0.7723625096797143	55.0	0.01710249415598103	1	0
0.0	4.0	256	254.2156	3	0.7735755903772096	165.0	-0.00694082642675648	1	0
0.0	3.4	4	3.989	16	0.6420887538172813	9.0	0.05211705004290465	1229	1228
0.0	3.4	16	16.1528	12	0.784101537379455	18.0	-0.007817947341889618	2	1
0.0	3.4	64	63.7744	5	0.7816130059751738	51.0	-0.006113335818329569	1	0
0.0	3.4	256	255.9442	3	0.7825519056556558	154.0	-0.03087758261441914	1	0
0.0	2.8	4	4.2914	13	0.5994610311228447	9.0	-0.029505062015202022	1124	1123
0.0	2.8	16	16.2824	7	0.7997274928319955	20.0	-0.007643202887942756	2	1
0.0	2.8	64	63.207	4	0.7990929314223179	56.0	-0.03578297932764892	1	0
0.0	2.8	256	252.6474	3	0.7968210830208775	168.0	-0.07787595952001504	1	0
0.0	2.2	4	3.7946	10	0.39349074519121413	23.0	-0.15369608394728068	2535	2534
0.0	2.2	16	17.7392	5	0.8538237714530087	53.0	-0.1686903194694275	42	41
0.0	2.2	64	61.9898	3	0.850639475162441	124.0	-0.15840464400259588	1	0
0.0	2.2	256	249.9086	3	0.8368969514116067	302.0	-0.20780740303969283	1	0
0.0	5.8	4	4.0386	19	0.6755329667802126	9.0	0.42534555160049153	1276	1275
0.0	5.8	16	16.0516	255	0.7608423454899347	19.0	0.20266640251290258	5	4
0.0	5.8	64	63.9106	41	0.7617451672610861	59.0	0.09804482397551123	1	0
0.0	5.8	256	255.9064	8	0.7608201669209532	168.0	0.01686858025072813	1	0
0.0	5.2	4	4.0032	28	0.6693854714970302	9.0	0.36945671885556675	1329	1328
0.0	5.2	16	15.9012	216	0.7650384443072302	20.0	0.16083225097101328	4	3
0.0	5.2	64	63.8132	24	0.7637726789697261	51.0	0.035411557739123405	1	0
0.0	5.2	256	251.1416	5	0.7637025065950249	160.0	0.009163149538492642	1	0
0.0	4.6	4	3.9844	18	0.6652352071497561	8.0	0.2631312765473205	1314	1313
0.0	4.6	16	15.9534	360	0.7695814584238688	20.0	0.08146201167605052	2	1
0.0	4.6	64	64.5596	11	0.7683734323814059	50.0	0.02402069925984	1	0
0.0	4.6	256	256.672	4	0.767904346969819	160.0	0.008371137862538623	1	0
0.0	4.0	4	3.9996	15	0.6560697538411566	8.0	0.13186670336654813	1321	1320
0.0	4.0	16	16.3422	31	0.7768015602817472	21.0	-0.009083520402320494	1	0
0.0	4.0	64	64.2426	6	0.7726388129157034	50.0	0.01145548016912791	1	0
0.0	4.0	256	252.3358	3	0.7731741505256027	159.0	0.006821090943258759	1	0
0.0	3.4	4	4.1874	18	0.6388753907061986	9.0	0.0018376411585996468	1134	1133
0.0	3.4	16	16.3808	30	0.7848902799317913	21.0	-0.00190854927316142	1	0
0.0	3.4	64	65.0178	5	0.7813170960448687	49.0	0.005825468627194526	1	0
0.0	3.4	256	250.9078	3	0.7805703834619087	156.0	-0.014171794142934804	1	0
0.0	2.8	4	3.9722	18	0.5865551757911532	8.0	-0.013594086674058729	1292	1291
0.0	2.8	16	15.5482	11	0.7991146018356274	19.0	-0.02493333673944572	2	1
0.0	2.8	64	62.5908	4	0.7995678405335876	48.0	-0.04744785292178915	1	0
0.0	2.8	256	248.5618	3	0.7965192940139514	161.0	-0.07930672228480823	1	0
0.0	2.2	4	3.9132	10	0.39783464787811346	25.0	-0.12925245035727134	2558	2557
0.0	2.2	16	16.258	8	0.8354385052094054	61.0	-0.14179189907904524	68	67
0.0	2.2	64	64.5096	3	0.8545312768939796	124.0	-0.16274397488832976	1	0
0.0	2.2	256	248.7988	3	0.8347405287479692	313.0	-0.20516805433621094	1	0
0.0	5.8	4	3.9996	24	0.6779708237883009	9.0	0.3682586950206574	1297	1296
0.0	5.8	16	15.8654	685	0.7602052892279687	17.0	0.17669815416153106	2	1
0.0	5.8	64	64.2338	32	0.760949403847842	52.0	0.05311786551709765	1	0
0.0	5.8	256	255.7468	8	0.760845063410179	163.0	0.03762515979538814	1	0
0.0	5.2	4	4.0156	19	0.6730960674641201	9.0	0.2898984331308844	1315	1314
0.0	5.2	16	16.2334	416	0.7644073584393043	20.0	0.07255565506952633	2	1
0.0	5.2	64	64.055	24	0.7641579636500615	51.0	0.026938905405361886	1	0
0.0	5.2	256	258.0146	4	0.7653669501029849	168.0	0.0019074396055924617	1	0
0.0	4.6	4	3.9612	21	0.6582845086721354	8.0	0.2751472143316737	1324	1323
0.0	4.6	16	15.7816	258	0.767372235970488	21.0	0.05150976792533152	3	2
0.0	4.6	64	64.739	12	0.7677141742251217	49.0	0.015190267469068082	1	0
0.0	4.6	256	255.7534	4	0.7677792000821629	162.0	0.009281211199250324	1	0
0.0	4.0	4	4.018	18	0.6545895153940005	9.0	0.07383735174067008	1259	1258
0.0	4.0	16	16.0516	218	0.7743187739462215	18.0	0.036486482264521086	1	0
0.0	4.0	64	63.4338	8	0.7731393552283332	50.0	0.013356708564982122	1	0
0.0	4.0	256	249.3914	4	0.7726435584867536	152.0	0.004150063541551414	1	0
0.0	3.4	4	4.0312	16	0.6291655445218735	9.0	0.028544558262002025	1204	1203
0.0	3.4	16	16.241	14	0.7844386779274536	21.0	0.007197771193495848	1	0
0.0	3.4	64	61.996	5	0.7802994708192149	52.0	0.0003332150945913767	1	0
0.0	3.4	256	251.7498	3	0.7816814620488077	160.0	-0.016897103289116585	1	0
0.0	2.8	4	3.8526	25	0.5761170287438802	8.0	0.0047469993946479124	1346	1345
0.0	2.8	16	15.9424	8	0.7988147898300055	20.0	-0.020078272407865402	4	3
0.0	2.8	64	63.8912	4	0.7992174368993462	50.0	-0.04714742135531113	1	0
0.0	2.8	256	249.6534	3	0.793668386904579	149.0	-0.06374361242682136	1	0
0.0	2.2	4	3.666	12	0.37918949667704127	29.0	-0.11835585519386589	2684	2683
0.0	2.2	16	14.6294	6	0.825952533233103	47.0	-0.11134584639185058	89	88
0.0	2.2	64	61.6728	3	0.8500069567007577	108.0	-0.16240614225190034	1	0
0.0	2.2	256	238.0096	3	0.8328898054683433	292.0	-0.19653175759040495	1	0
0.0	5.8	4	4.0626	20	0.6800627910739107	10.0	0.4747854311353485	1355	1354
0.0	5.8	16	16.027	343	0.761299312159007	20.0	0.2076499059105491	1	0
0.0	5.8	64	63.9394	31	0.7615024422769646	48.0	0.04811395691890117	1	0
0.0	5.8	256	255.8646	6	0.7614295291382178	164.0	0.02262611198211522	1	0
0.0	5.2	4	4.099	22	0.6736889688103239	10.0	0.308659990873901	1264	1263
0.0	5.2	16	16.1314	308	0.7635285479430274	21.0	0.1841701039434966	2	1
0.0	5.2	64	64.3974	18	0.7649360843117743	51.0	0.026761379989948805	1	0
0.0	5.2	256	259.4936	4	0.7647903532966609	155.0	0.007693182068302465	1	0
0.0	4.6	4	3.994	19	0.6624930562196065	8.0	0.2009797122312307	1276	1275
0.0	4.6	16	16.2466	355	0.7684553478122843	21.0	0.060242256872953676	1	0
0.0	4.6	64	63.693	14	0.7682263109303159	49.0	0.017718401344306342	1	0
0.0	4.6	256	255.8224	4	0.7677753080000979	169.0	0.013645930676035666	1	0
0.0	4.0	4	4.088	20	0.6596704304218082	10.0	0.09135334350060223	1181	1180
0.0	4.0	16	15.8248	157	0.7734451067241018	19.0	0.030797422808198444	2	1
0.0	4.0	64	63.7614	6	0.7743285542145116	48.0	-0.002808868193785806	1	0
0.0	4.0	256	255.4926	4	0.7735896300706624	153.0	0.0011838828401266165	1	0
0.0	3.4	4	4.0856	15	0.638437639192737	8.0	0.0208831875542558	1224	1223
0.0	3.4	16	16.2744	22	0.7817453375660569	18.0	0.011363066851843564	1	0
0.0	3.4	64	64.4588	5	0.7823624700950073	47.0	-0.004300155722364302	1	0
0.0	3.4	256	256.5756	3	0.7813077537866151	153.0	-0.0207833988035823	1	0
0.0	2.8	4	4.0556	16	0.580371731962585	9.0	-0.022649150833945055	1251	1250
0.0	2.8	16	16.8894	7	0.8055994758213857	21.0	-0.04523129715446111	2	1
0.0	2.8	64	65.6206	4	0.8020236866403456	50.0	-0.05601447690555636	1	0
0.0	2.8	256	244.758	3	0.7949195917134099	154.0	-0.07200168164293813	1	0
0.0	2.2	4	5.1466	8	0.5077270197389955	22.0	-0.20369824401342304	1669	1668
0.0	2.2	16	14.8602	8	0.8145402839096282	53.0	-0.13677597022824647	97	96
0.0	2.2	64	64.1662	3	0.8550371751513736	119.0	-0.16713034251810815	1	0
0.0	2.2	256	250.5982	3	0.8354094148270035	313.0	-0.2147480937110736	1	0
0.0	5.8	4	4.0388	16	0.6797331255388949	9.0	0.4439717382902759	1343	1342
0.0	5.8	16	16.088	320	0.7647444432115662	19.0	0.18679594730456323	5	4
0.0	5.8	64	64.404	35	0.7611068467013997	53.0	0.07745562964819253	1	0
0.0	5.8	256	256.4994	7	0.7615229994187179	165.0	0.014204557370951288	1	0
0.0	5.2	4	4.0926	21	0.6708801349790123	9.0	0.3497564196931623	1368	1367
0.0	5.2	16	16.0462	553	0.7617605186373643	19.0	0.1095309221446348	1	0
0.0	5.2	64	63.7052	23	0.7639243164289062	50.0	0.03643103496633916	1	0
0.0	5.2	256	257.3328	4	0.7641635772017623	165.0	0.008839271597340284	1	0
0.0	4.6	4	3.9574	36	0.6681659638603133	9.0	0.25266824796318416	1337	1336
0.0	4.6	16	15.6804	228	0.7672729731152638	19.0	0.08207224327211882	1	0
0.0	4.6	64	63.5994	15	0.7678037497412772	51.0	0.020111903479724223	1	0
0.0	4.6	256	261.9794	4	0.7693458879866586	169.0	0.006470361849292428	1	0
0.0	4.0	4	4.0294	20	0.6545584405386424	9.0	0.12273660172192642	1293	1292
0.0	4.0	16	15.9656	218	0.7724277751428051	19.0	0.041627175827919125	1	0
0.0	4.0	64	64.812	7	0.7747211622828397	49.0	0.0027567613743937182	1	0
0.0	4.0	256	254.162	4	0.7728995433980973	152.0	0.005357384095707906	1	0
0.0	3.4	4	4.1054	19	0.6394550005310372	8.0	0.0162739215256579	1130	1129
0.0	3.4	16	16.3408	14	0.783002037067887	18.0	0.0015782972087840705	1	0
0.0	3.4	64	62.6358	5	0.7807538425552163	49.0	0.0056294136228057425	1	0
0.0	3.4	256	249.575	3	0.780077346589613	146.0	-0.011763729694552742	1	0
0.0	2.8	4	3.924	21	0.5784678292353848	9.0	-0.014991559634449352	1309	1308
0.0	2.8	16	16.6028	7	0.801672427649857	18.0	-0.043181150407083736	3	2
0.0	2.8	64	63.7884	4	0.7996766839601676	55.0	-0.04592088245948291	1	0
0.0	2.8	256	255.7152	3	0.7966507891160821	165.0	-0.07901777390553197	1	0
0.0	2.2	4	3.0216	10	0.33725061754710156	16.0	-0.050467589560885574	3138	3137
0.0	2.2	16	14.7382	6	0.8377483557579755	52.0	-0.0912387861198593	46	45
0.0	2.2	64	58.229	3	0.8450524467613882	106.0	-0.16511627748714752	1	0
0.0	2.2	256	242.951	3	0.8346705520715799	309.0	-0.19890244658983136	1	0
0.0	5.8	4	4.0426	17	0.6750803925952251	9.0	0.4466965914200264	1347	1346
0.0	5.8	16	16.0332	255	0.7608177843432796	20.0	0.19862308893437824	4	3
0.0	5.8	64	64.1528	37	0.7613566635282092	50.0	0.0620549564690654	1	0
0.0	5.8	256	257.2308	5	0.7616628277169731	171.0	0.014792669138024697	1	0
0.0	5.2	4	4.0502	20	0.6756125946708287	9.0	0.20276771329969656	1278	1277
0.0	5.2	16	16.0432	228	0.7640573520348427	20.0	0.1342934008134994	4	3
0.0	5.2	64	64.4476	21	0.7640207837594016	53.0	0.040156045219518106	1	0
0.0	5.2	256	254.4244	5	0.7638802623443265	163.0	0.014150626638178935	1	0
0.0	4.6	4	4.0776	16	0.6679521540843464	9.0	0.21378267214468277	1249	1248
0.0	4.6	16	15.9174	191	0.7668313180590406	19.0	0.0707295508066605	2	1
0.0	4.6	64	63.959	14	0.7676349948235457	49.0	0.020787120998309178	1	0
0.0	4.6	256	260.1356	4	0.7688214058131687	159.0	4.096866003447089e-05	1	0
0.0	4.0	4	3.9306	14	0.6534849818442129	9.0	0.07022284563987748	1336	1335
0.0	4.0	16	16.2002	159	0.774802147651382	19.0	0.022588892005430225	2	1
0.0	4.0	64	63.1494	7	0.7728105285732662	51.0	0.012221575140876767	1	0
0.0	4.0	256	251.4354	4	0.7738065700123447	156.0	0.0006607730318597938	1	0
0.0	3.4	4	3.998	14	0.6290741782715991	9.0	0.02507681825668143	1250	1249
0.0	3.4	16	16.1684	18	0.7833522685642964	18.0	0.007089102572048279	1	0
0.0	3.4	64	63.8686	4	0.7809885905870357	47.0	-0.005446159972054991	1	0
0.0	3.4	256	253.6062	3	0.7813095456177085	153.0	-0.025727941522271876	1	0
0.0	2.8	4	5.1396	12	0.6732343961290821	10.0	-0.14189097170259218	575	574
0.0	2.8	16	16.411	10	0.8015297406253631	19.0	-0.02218508627868175	2	1
0.0	2.8	64	60.708	4	0.7962813984451321	49.0	-0.032551273435187884	1	0
0.0	2.8	256	248.62	3	0.795910792895176	150.0	-0.07815024848203524	1	0
0.0	2.2	4	4.0128	8	0.4018567639784852	24.0	-0.12455733724021446	2619	2618
0.0	2.2	16	15.416	9	0.8270296560543248	41.0	-0.13301708592943384	67	66
0.0	2.2	64	62.9512	4	0.8471485019699924	127.0	-0.17602764457609446	1	0
0.0	2.2	256	263.284	3	0.8405188860203352	317.0	-0.23542497999367354	1	0
0.0	5.8	4	4.0954	21	0.6814964754732741	9.0	0.37712108428068125	1331	1330
0.0	5.8	16	15.9356	233	0.7621443718406858	19.0	0.2362103557522448	5	4
0.0	5.8	64	64.3576	32	0.7626606159622135	51.0	0.06510921783371672	1	0
0.0	5.8	256	257.9296	6	0.7626635650718213	172.0	0.024293248738626486	1	0
0.0	5.2	4	3.9882	21	0.6728305147211209	8.0	0.34061014465333994	1354	1353
0.0	5.2	16	16.0736	516	0.7643304966127238	21.0	0.15987912020448894	2	1
0.0	5.2	64	63.3716	31	0.7643992375809177	52.0	0.053919263827588174	1	0
0.0	5.2	256	256.1314	4	0.7644372700775888	163.0	0.008214717448368256	1	0
0.0	4.6	4	3.9818	16	0.6683599592333095	8.0	0.28932191411793645	1349	1348
0.0	4.6	16	15.9378	154	0.7692999104640278	18.0	0.07025257768677139	4	3
0.0	4.6	64	64.4232	15	0.7671475447157518	50.0	0.011609039958985849	1	0
0.0	4.6	256	258.9106	5	0.7678876258162515	157.0	0.007280148264854241	1	0
0.0	4.0	4	3.936	19	0.6441265389545332	10.0	0.08236145997865624	1362	1361
0.0	4.0	16	16.1398	132	0.7722097735503386	19.0	0.0231303276711095	1	0
0.0	4.0	64	64.6686	6	0.7747455915684711	51.0	0.008228464324739905	1	0
0.0	4.0	256	253.1548	3	0.7736981513018694	155.0	0.0020877835681344225	1	0
0.0	3.4	4	4.0662	19	0.6354572643151191	10.0	0.008112922623746134	1190	1189
0.0	3.4	16	15.9074	44	0.7800599626332008	20.0	0.013021020873459174	1	0
0.0	3.4	64	66.3774	4	0.7850241680277323	47.0	-0.015300376601540064	1	0
0.0	3.4	256	253.4838	3	0.7802810500782255	149.0	-0.022469525438761063	1	0
0.0	2.8	4	4.0304	25	0.5813047525123266	9.0	-0.008261590122003698	1341	1340
0.0	2.8	16	15.2228	10	0.7937334267139976	20.0	0.0041608914441493925	2	1
0.0	2.8	64	64.659	4	0.7986534740357452	49.0	-0.04739173538767826	1	0
0.0	2.8	256	246.2132	3	0.7943058473971071	158.0	-0.06606960408378261	1	0
0.0	2.2	4	3.8518	10	0.39311781729724815	29.0	-0.160560585156988	2634	2633
0.0	2.2	16	15.0008	8	0.8320729357275899	39.0	-0.15722383262715073	73	72
0.0	2.2	64	66.4484	4	0.8509310271038536	142.0	-0.17387520711004206	1	0
0.0	2.2	256	238.5102	3	0.8314625155672798	278.0	-0.19966071470363164	1	0
0.0	5.8	4	4.047	18	0.6681813223171778	8.0	0.40211527750044657	1295	1294
0.0	5.8	16	16.0142	401	0.7619279755814444	19.0	0.21976851941158443	4	3
0.0	5.8	64	63.7482	38	0.7615640832555282	50.0	0.08038733162169007	1	0
0.0	5.8	256	257.9714	7	0.7609509784672875	174.0	0.012386243448570288	1	0
0.0	5.2	4	4.1084	20	0.6725064436399125	9.0	0.3799038583961325	1318	1317
0.0	5.2	16	16.029	350	0.7647878737722672	21.0	0.1309510327345366	2	1
0.0	5.2	64	63.6252	20	0.7647960640179104	47.0	0.020201072946963185	1	0
0.0	5.2	256	256.258	5	0.7650851360455981	167.0	0.009677087317849949	1	0
0.0	4.6	4	3.94	19	0.6640671123148881	8.0	0.24386262126193467	1358	1357
0.0	4.6	16	15.8716	383	0.7675305339932024	22.0	0.026277321201716785	1	0
0.0	4.6	64	64.3958	15	0.7675413822183048	53.0	0.030780355376529733	1	0
0.0	4.6	256	256.3186	4	0.7682901098115268	154.0	0.0074028227377429074	1	0
0.0	4.0	4	3.964	21	0.6559884297832201	8.0	0.08507444022590405	1243	1242
0.0	4.0	16	16.0126	109	0.7738088866816293	18.0	0.03914863431478026	1	0
0.0	4.0	64	63.6082	7	0.7739843050165425	52.0	0.004517829986323205	1	0
0.0	4.0	256	258.3528	3	0.7748832985019395	169.0	-0.002535248811392415	1	0
0.0	3.4	4	4.0224	20	0.6347368718684817	8.0	0.0017912601760019416	1181	1180
0.0	3.4	16	15.9752	17	0.7826571121321867	19.0	-0.00903442943727357	2	1
0.0	3.4	64	62.3804	5	0.7819099119916096	49.0	0.0019989217023328003	1	0
0.0	3.4	256	260.186	3	0.7819418861278671	161.0	-0.028850235690671387	1	0
0.0	2.8	4	3.7822	18	0.5656609486944835	8.0	-0.010214834889989277	1417	1416
0.0	2.8	16	15.3536	13	0.7929926178440072	21.0	0.007151606974287957	2	1
0.0	2.8	64	61.5946	4	0.7965741375111598	50.0	-0.036142684678690945	1	0
0.0	2.8	256	256.7566	3	0.7972878716982448	162.0	-0.08397711480548108	1	0
0.0	2.2	4	3.7062	9	0.38055496028026947	27.0	-0.12890785282684034	2753	2752
0.0	2.2	16	15.2012	8	0.8222402005554635	46.0	-0.16521269120749424	101	100
